CATEGORIA;PRODUCTO;DESCRIPCION;EMPRESA_TIENDA;PROD_CELIACO;CODIGO_BARRAS;FECHA_CREACION
Carnes;Pechuga deshuesada de Pollo congelada (bolsa);Pechuga de Pollo;Canto del gallo;True;NN;2024-10-31
Carnes;Pechuga entera de Pollo (bandeja peso variable) refrigerado;Pechuga de Pollo;Ariztía;True;NN;2024-10-31
Carnes;Pechuga de Pollo deshuesada (bandeja 850, 500 gr) refrigerada;Pechuga de Pollo;Ariztía;True;NN;2024-10-31
Carnes;Trutro corto de Pollo congelado (bolsa);Trutro de Pollo;Canto del gallo;True;NN;2024-10-31
Carnes;Trutro corto de Pollo (bandeja 800 gr y peso variable);Trutro de Pollo;Ariztía;True;NN;2024-10-31
Carnes;"Trutro corto de pollo sin marinar, peso variable marca Canto del
Gallo";Trutro de Pollo;Ariztía;True;NN;2024-10-31
Carnes;Trutro largo de pollo, sin marinar, peso variable;Trutro de Pollo;Ariztía;True;NN;2024-10-31
Carnes;Trutros de Pollo deshuesados congelados, 750g Ariztía;Trutro de Pollo;Ariztía;True;NN;2024-10-31
Carnes;Pana de Pollo (bandeja 600g) refrigerada y congelada;Menudencias;Ariztía;True;NN;2024-10-31
Carnes;Pavo entero marinado congelado, peso variable;Pavo;Ariztía;True;NN;2024-10-31
Carnes;"Molida de Pavo, bandeja 400 y peso variable, refrigerado y
congelado";Pavo;Ariztía;True;NN;2024-10-31
Carnes;Osobuco de pavo (bandeja peso variable);Pavo;Sopraval;True;NN;2024-10-31
Carnes;"Pechuga deshuesada de Pavo con piel, marinado, congelado,
bolsa peso variable";Pechuga de Pavo;Ariztía;True;NN;2024-10-31
Carnes;Bistec de pechuga de Pavo, Ariztía light, bandeja 450g;Pechuga de Pavo;Ariztía;True;NN;2024-10-31
Carnes;Bistec de pechuga (pavo) congelado, 700 grs;Pechuga de Pavo;Sopraval;True;NN;2024-10-31
Carnes;Filete de pechuga finas Hierbas con quínoa, 600g;Pechuga de Pavo;Sopraval;True;NN;2024-10-31
Carnes;Pechuga deshuesada fresca y congelada (con piel, con malla);Pechuga de Pavo;Sopraval;True;NN;2024-10-31
Carnes;Pechuga de pavo fresca (sin piel);Pechuga de Pavo;Sopraval;True;NN;2024-10-31
Carnes;Filete de pavo clásico, 600 gr;Filete de Pavo;Sopraval;True;NN;2024-10-31
Carnes;Carne molida de pechuga de pavo, 470gr;Carne molida de pavo;Sopraval;True;NN;2024-10-31
Carnes;Carne molida de trutro de pavo, 350gr y 470g;Carne molida de pavo;Sopraval;True;NN;2024-10-31
Carnes;Trutro largo de Pollo (bandeja 800gr y variable), refrigerado;Pollo marinado;Ariztía;True;NN;2024-10-31
Carnes;Trutro largo de Pollo (peso variable) sin marinar Canto del Gallo;Pollo sin marinar;Ariztía;True;NN;2024-10-31
Carnes;Filete de Jurel Congelado San Jose, bolsa 500g;Pescado;San José, Orizon;True;NN;2024-10-31
Carnes;MOLIDA 250g.;carne molida;San Jorge - Cial Alimentos;True;NN;2024-10-31
Carnes;Carne Molida de pechuga de pollo, 400 refrigerado;carne molida;Ariztía;True;NN;2024-10-31
Carnes;Churrasco de vacuno 120g;Churrasco;San Jorge - Cial Alimentos;True;NN;2024-10-31
Comida preparada;Garbanzos, frasco vidrio 400gr;Garbanzos cocidos;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Porotos con tocino, frasco vidrio 400gr;Porotos cocidos;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Porotos granados, frasco vidrio 400gr;Porotos cocidos;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Sándwich jamón queso gluten free marca Starbucks;Sandwich;Cetortillas;True;NN;2024-10-31
Comida preparada;Salteado de verduras con quinoa, 250 gr;Quinoa;"CARRETILLA - Importado por
Cencosud";True;NN;2024-10-31
Comida preparada;Carbonada, frasco vidrio 400gr;Carbonada;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Carne mechada, frasco vidrio 400 gr;Carne mechada;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Charquicán de champiñones, frasco vidio 400gr;Charquicán;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Charquicán, frasco vidrio 400gr;Charquicán;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Crema de champiñones, frasco vidrio 400gr;Crema;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Crema de porotos, frasco vidrio 400gr;Crema;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Crema de zapallo y zanahoria asadas, frasco vidrio 400gr;Crema;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Guiso de berenjenas, frasco vidrio 400gr;Guiso;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Guiso de Tomates y Berenjenas, frasco vidrio 400gr;Guiso;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Lentejas al curry, frasco vidrio 400gr;Lentejas;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Pollo al cognac, frasco vidrio 400gr;Pollo al cognac;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Salsa Boloñesa, frasco vidrio 400gr;Salsa boloñesa;Sabores de la Pao;True;NN;2024-10-31
Comida preparada;Tomaticán;Tomaticán;Sabores de la Pao;True;NN;2024-10-31
Comida para bebés;"Compota/colado NATURNES manzana orgánica, sin azúcar
añadida, formato Pouch 110g";Colados fruta;Nestlé;True;NN;2024-10-31
Comida para bebés;"Compota/colado NATURNES plátano (banana) mango orgánica,
sin azúcar añadida, formato Pouch 110g";Colados fruta;Nestlé;True;NN;2024-10-31
Comida para bebés;"Compota/colado NATURNES orgánico pera , sin azúcar añadida,
frasco 113g";Colados fruta;Nestlé;True;NN;2024-10-31
Comida para bebés;"Compota/colado NETURNES orgánico manzana, sin azúcar
añadida, frasco 113g";Colados fruta;Nestlé;True;NN;2024-10-31
Comida para bebés;Colado NaturNes Pavo y Verduras (215 g);Colados de pavo y verduras;Nestlé;True;NN;2024-10-31
Comida para bebés;Colado NaturNes Pollo y Verduras (115 g);Colados de pollo y verduras;Nestlé;True;NN;2024-10-31
Comida para bebés;Colado NaturNes Pollo y Verduras (215 g);Colados de pollo y verduras;Nestlé;True;NN;2024-10-31
Comida para bebés;Colado NaturNes Verduras Mixtas (215 g);Colados de verduras;Nestlé;True;NN;2024-10-31
Comida para bebés;Picado NaturNes Charquicán (250 g);Picados;Nestlé;True;NN;2024-10-31
Comida para bebés;Picado NaturNes Carne, zanahoria y arroz (250gr);Picados;Nestlé;True;NN;2024-10-31
Comida para bebés;Picado NaturNes Pollo verduras (215 g);Picados;Nestlé;True;NN;2024-10-31
Comida para bebés;Picado NaturNes Pollo zanahoria y arroz, 215 g;Picados;Nestlé;True;NN;2024-10-31
Comida para bebés;Picado NaturNes Tomaticán, 250 g;Picados;Nestlé;True;NN;2024-10-31
Comida para bebés;Picado Naturnes carne papas zanahoria y espinaca 215 g;Picados;Nestlé;True;NN;2024-10-31
Comida para bebés;Picado NaturNes Carbonada (250 g);Picados;Nestlé;True;NN;2024-10-31
Comida para bebés;Picado Naturnes Carne, Quinoa, Verduras 215g;Picados;Nestlé;True;NN;2024-10-31
Comida para bebés;Picado NaturNes Cazuela de Vacuno (250 g);Picados;Nestlé;True;NN;2024-10-31
Comida para bebés;Picado NaturNes Pastel de choclo;Picados;Nestlé;True;NN;2024-10-31
Comida para bebés;Colado NaturNes Carne y Verduras (115g);Colados;Nestlé;True;NN;2024-10-31
Comida para bebés;Colado NaturNes Carne y Verduras (215 g);Colados;Nestlé;True;NN;2024-10-31
Comida para bebés;Colado Naturnes garbanzos, 215 gr;Colados;Nestlé;True;NN;2024-10-31
Suplementos alimentarios;Ensure chocolate 400 gr (Nutrivigor);Fórmulas nutricional;Abbott - Nutrition;True;NN;2024-10-31
Suplementos alimentarios;Cloruro de magnesio, sobre 125g;Suplemento alimentario;Dulzura Natural;True;NN;2024-10-31
Suplementos alimentarios;VitaEnergy Multivitaminas + Biotina, 20 tabletas efervescente;Suplemento alimentario;VitaEnergy - Bio Plus;True;NN;2024-10-31
Suplementos alimentarios;VitaEnergy Mini Vitaminas, 20 tabletas efervescente;Suplemento alimentario;VitaEnergy - Bio Plus;True;NN;2024-10-31
Suplementos alimentarios;VitaEnergy Calcio + D3, 20 tabletas efervescente;Suplemento alimentario;VitaEnergy - Bio Plus;True;NN;2024-10-31
Suplementos alimentarios;VitaEnergy Vitamina C 1000 mg, 20 tabletas efervescente;Suplemento alimentario;VitaEnergy - Bio Plus;True;NN;2024-10-31
Suplementos alimentarios;VitaEnergy Magnesio + Complejo B, 20 tabletas efervescente;Suplemento alimentario;VitaEnergy - Bio Plus;True;NN;2024-10-31
Suplementos alimentarios;Cardiosmile, (fitoesteroles) alimento líquido, 30 sachet;Suplemento alimentario;Nutrartis;True;NN;2024-10-31
Suplementos alimentarios;Nat100 Balance Plus + sabor vainilla 400 y 900gr;Suplemento nutricional completo;Laboratorio Boston;True;NN;2024-10-31
Suplementos alimentarios;Nat100 Diabético, sabor vainilla 400 y 900gr;Suplemento nutricional completo;Laboratorio Boston;True;NN;2024-10-31
Suplementos alimentarios;Nat100 Pediátrico, sabor vainilla 400 y 900gr;Suplemento nutricional completo;Laboratorio Boston;True;NN;2024-10-31
Suplementos alimentarios;Nat100 Triple fibra sabor vainilla, tarro 400 y 900gr;Suplemento nutricional completo;Laboratorio Boston;True;NN;2024-10-31
Suplementos alimentarios;Glucerna Vainilla, (polvo), 850g;Suplemento nutricional completo;Abbott - Nutrition;True;NN;2024-10-31
Suplementos alimentarios;Ensure Advance Chocolate (polvo), tarro 850g;Suplemento nutricional completo;Abbott - Nutrition;True;NN;2024-10-31
Suplementos alimentarios;Glucerna Vainilla (liquido) TC RPB, 237ml;Suplemento nutricional completo;Abbott - Nutrition;True;NN;2024-10-31
Suplementos alimentarios;Ensure Advance chocolate, 220 ml;Suplemento nutricional completo;Abbott - Nutrition;True;NN;2024-10-31
Suplementos alimentarios;Ensure Advance Café líquido 220ml;Suplemento nutricional completo;Abbott - Nutrition;True;NN;2024-10-31
Suplementos alimentarios;Jevity RTH 1L;Suplemento nutricional completo;Abbott - Nutrition;True;NN;2024-10-31
Suplemento Nutricional;"AltitudH, polvo Liofilizado de frutas antioxidantes caja de 3, 15 y
30 sachet";Bebida nutricional;Mas Blue Global Health;True;NN;2024-10-31
Suplemento Nutricional;NEPRO AP lata 237 ml;Suplemento nutricional completo;Abbott - Nutrition;True;NN;2024-10-31
Suplemento Nutricional;Moringa en polvo, sobre 20g.;Moringa;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Vitamina B12, sobre 9g. 90 porciones;Vitamina B12;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Hierro, sobre de 11g (100 porciones);Hierro;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Vitamina C, sobre de 60 gr (120 porciones de 500 mg);Vitamina C;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Ácido fólico, sobre de 7.8 gr (120 porciones de 500ug);Ácido fólico;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Biotina, sobre 7,1 gr (110 porciones de 150ug);Biotina;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Calcio 500mg, sobre 112,5 gr (90 porciones);Calcio;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Carbonato de magnesio 400mg, sobre 94,5 gr (90 porciones);Carbonato de magnecio;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Omega 3 (de microalgas), sobre 43g (30 cápsulas);Omega 3;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Vitamina A, sobre de 5,8 gr (90 porciones de 3300 UI);Vitamina A;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;"Vitamina B3, sobre 5,4 gr (90 porciones de 20 mg Niacina
(Niacinamida))";Vitamina B3;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Vitamina B6, sobre 6,6 gr (90 porciones de 50 mg);Vitamina B6;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Vitamina D2, sobre 8,1 gr, (125 porciones de 800 UI);Vitamina D;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Vitamina D3, sobre 8,1 gr (125 porciones de 800 UI);Vitamina D;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Vitamina E, sobre 24,3 gr (30 porciones de 405 UI);Vitamina E;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Vitamina K2, sobre 5,8 gr (200 porciones de 200 ug);Vitamina K2;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Zinc, sobre 10,5 gr (90 porciones de 15 mg);Zinc;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;VITAMINA C 1000 mg +Zinc, tubo 20 tabletas efervescentes;Suplemento vitamínico con Zinc;German Energy - Bio Plus;True;NN;2024-10-31
Suplemento Nutricional;CALCIO+VITAMINA D3, tubo 20 tabletas efervescentes;"Suplemento vitaminas y
minerales";German Energy - Bio Plus;True;NN;2024-10-31
Suplemento Nutricional;Similac NeoSure HMO 370gr fórmula infantil;Fórmula infantil;Abbott - Nutrition;True;NN;2024-10-31
Endulzantes y azúcares;Azúcar rubio marca Mi Tierra, 750g;Azúcar;NutrisaCorp;True;NN;2024-10-31
Endulzantes y azúcares;Azúcar granulada;Azúcar;Ambrosia;True;NN;2024-10-31
Endulzantes y azúcares;Azúcar rubia de caña Allfree, 1kg;Azúcar;Allfree;True;NN;2024-10-31
Endulzantes y azúcares;Stevia pura en polvo, sobre 10g.;Estevia;Dulzura Natural;True;NN;2024-10-31
Endulzantes y azúcares;Endulzante Stevia WHOLESOME, sachet 75 gr;Estevia;"Wholesome - Importado por
Cencosud";True;NN;2024-10-31
Endulzantes y azúcares;Endulzante Alulosa WHOLESOME liquido, 326G;Alulosa;"Wholesome - Importado por
Cencosud";True;NN;2024-10-31
Endulzantes y azúcares;Endulzante Alulosa WHOLESOME granulado, 326G;Alulosa;"Wholesome - Importado por
Cencosud";True;NN;2024-10-31
Endulzantes y azúcares;Chancaca, 400gr;Panela;Deliciosa;True;NN;2024-10-31
Cereales (grano) y legumbres;Quinoa;Quinoa;Cosecha Justa;True;NN;2024-10-31
Cereales (grano) y legumbres;Quínoa (grano lavado) marca Mi Tierra, 600gr y 200gr;Quinoa;Mi Tierra - NutrisaCorp;True;NN;2024-10-31
Cereales (grano) y legumbres;Arroz;Arroz;Cosecha Justa;True;NN;2024-10-31
Cereales (grano) y legumbres;Arroz largo ancho Tucapel Gran Selección G1 (1 Kg) (nacional);Arroz;Tucapel;True;NN;2024-10-31
Cereales (grano) y legumbres;"Arroz largo ancho Tucapel Gran Selección G2 (500g, 1 Kg, 3 Kg)
(nacional)";Arroz;Tucapel;True;NN;2024-10-31
Cereales (grano) y legumbres;Arroz largo ancho Banquete Premium G1 (1 Kg, 2 Kg);Arroz;Tucapel;True;NN;2024-10-31
Cereales (grano) y legumbres;Arroz largo ancho Banquete Premium G2 (1 Kg);Arroz;Tucapel;True;NN;2024-10-31
Cereales (grano) y legumbres;Arroz integral;Arroz;Cosecha Justa;True;NN;2024-10-31
Cereales (grano) y legumbres;Arroz italiano Inverni para Rissotto Carnaroli 500gr y 1kg;Arroz;"Riso Inverni - importado por
Cencosud";True;NN;2024-10-31
Cereales (grano) y legumbres;Arroz italiano para Rissotto Arborio Riso Inverni, 500 y 1kg;Arroz;"Riso Inverni - importado por
Cencosud";True;NN;2024-10-31
Cereales (grano) y legumbres;Garbanzos;Garbanzos;Cosecha Justa;True;NN;2024-10-31
Cereales (grano) y legumbres;Lentejas;Lentejas;Cosecha Justa;True;NN;2024-10-31
Ingredientes para repostería y panificación;Goma Xhantan, 227g;Goma xanthan;"Bob´s Red Mill - Importa
Cencosud";True;NN;2024-10-31
Ingredientes para repostería y panificación;Levadura seca (trockenhefe) BIOZENTRALE, 7GR;Levadura;"Bio Zentrale - Importado por
Cencosud";True;NN;2024-10-31
Ingredientes para repostería y panificación;Polvo de hornear (cremor tártaro) BIOZENTRALE, 51gr;Polvo para hornear;"Bio Zentrale - Importado por
Cencosud";True;NN;2024-10-31
Ingredientes para repostería y panificación;Esencia de Vainilla;Extracto de vainilla;Ambrosia;True;NN;2024-10-31
Ingredientes para repostería y panificación;Esencia Vainilla, 60 y 120ml;Extracto de vainilla;Allfree;True;NN;2024-10-31
Condimentos, especias y aliños;Condimento Grill mate Montreal Chicken, 77 gr;Condimentos;"MCCORMICK - importado por
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Caldo casero de carne, 1lt;Caldo;"Gallina Blanca - Importa
Globe italia";True;NN;2024-10-31
Condimentos, especias y aliños;Caldo casero de gallina, 1lt;Caldo;"Gallina Blanca - Importa
Globe italia";True;NN;2024-10-31
Condimentos, especias y aliños;Caldo de Pescado, 1lt;Caldo;"Gallina Blanca - Importa
Globe italia";True;NN;2024-10-31
Condimentos, especias y aliños;Caldo (líquido) para paella sofrito, 1lt;Caldo;"Gallina Blanca - Importa
Globe italia";True;NN;2024-10-31
Condimentos, especias y aliños;Caldo casero de verduras, 1lt;Caldo;"Gallina Blanca - Importa
Globe italia";True;NN;2024-10-31
Condimentos, especias y aliños;Paella kit (caldo deshidratado) mariscos;Caldo;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Condimento paellero, 20 gr;Sazonador;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Condimento Paellero marinera, 12 gr;Sazonador;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Paella kit (caldo deshidratado) para Paella + mariscos,;Sazonador;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Sazonador para paella Carmencita, 295 gr;Sazonador;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Sazonador para pollo (cerdo y pavo), molinillo 70 gr;Sazonador;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Sazonador para pescado, molinillo 76 gr;Sazonador;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Sazonador para barbacoa, molinillo 62 gr;Sazonador;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Sazonador verduras Carmencita, molinillo 243 gr;Sazonador;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Canela molida, 190 gr;Canela;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Canela molida basic, 25gr;Canela;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Canela molida, 43gr;Canela;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Pimienta negra molida, 52gr;Pimienta;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Pimienta negra molida basic, 32gr;Pimienta;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Pimienta negra molida, 235gr;Pimienta;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Cebolla en polvo, 196 gr;Cebolla;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Cebolla en polvo, 48gr;Cebolla;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Jengibre molido, 37gr;Jengibre;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Jengibre molido Carmencita, 37 gr;Jengibre;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Ajo en polvo Carmencita, 60 gr;Ajo;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Ajo en polvo Carmencita, 290 gr;Ajo;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Ajo en polvo basic, 40 gr;Ajo;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Pimentón dulce ahumado Carmencita, lata 75 gr;Pimentón molido;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Pimentón dulce Carmencita, lata 75 gr;Pimentón molido;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Pimentón dulce Carmencita basic, 30 gr;Pimentón molido;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Pimentón picante Carmencita, lata 75 gr;Pimentón molido;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Curcuma molida basic, 31gr;Curcuma;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Curcuma molida, 48gr;Curcuma;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Molinillo Sal PICANTE, 320 gr;Sal condimentada;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Molinillo pimienta negra y sal, 225 gr;Sal condimentada;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Condimentos, especias y aliños;Sal marina mediterránea azafrán, molinillo 360 gr;Sal condimentada;"Carmencita - Importa
Cencosud";True;NN;2024-10-31
Otros;Puré de papas instantáneo MAGGI, 125g , 250g y 1kg;Puré de papas;Nestlé;True;NN;2024-10-31
Otros;Puré instantáneo ajo tostado IDAHOAN, 114G;Puré de papas;"IDAHOAN - Importado por
Cencosud";True;NN;2024-10-31
Otros;Puré instantáneo 4 quesos IDAHOAN, 114G;Puré de papas;"IDAHOAN - Importado por
Cencosud";True;NN;2024-10-31
Otros;Puré instantáneo Homestyle IDAHOAN, 114G;Puré de papas;"IDAHOAN - Importado por
Cencosud";True;NN;2024-10-31
Otros;Suero en polvo 25kg;Suero;Colun;True;NN;2024-10-31
Cerveza y licores;Sidra Villa Pehuenia variedades sweet cider;Sidra de manzana;"Compañia Pisquera de Chile
(CPCh)";True;NN;2024-10-31
Galletas;Mini Salmitas horneadas, 80gr;Tortitas de maíz;Sanissimo - Grupo Bimbo;True;NN;2024-10-31
Galletas;"Tortitas de maíz orgánicas Bio Zentrale (maiswffeln meersalz)
,120 g";Tortitas de maíz;"Bio Zentrale - Importado por
Cencosud";True;NN;2024-10-31
Galletas;Stick de Fruta Pera 20 grs. - 10 uds.;Stick de fruta;Mizos;True;NN;2024-10-31
Galletas;Stick de Fruta Naranja Zanahoria 20 grs. - 10 uds.;Stick de fruta;Mizos;True;NN;2024-10-31
Galletas;Stick de Fruta Manzana 20 grs. - 10 uds.;Stick de fruta;Mizos;True;NN;2024-10-31
Alimentos para regímenes especiales;Similac 2 5HMO, polvo 900g;Formula láctea;Abbott - Nutrition;True;NN;2024-10-31
Alimentos para regímenes especiales;Similac 1 HMO, polvo 900gr;Formula láctea;Abbott - Nutrition;True;NN;2024-10-31
Alimentos para regímenes especiales;Similac 1 advance, líquido 59ml;Formula láctea;Abbott - Nutrition;True;NN;2024-10-31
Alimentos para regímenes especiales;Similac Sensitive sin lactosa, 375g;Formula láctea;Abbott - Nutrition;True;NN;2024-10-31
Alimentos para regímenes especiales;Similac Total Comfort 1y2, tarro 360g;Formula láctea;Abbott - Nutrition;True;NN;2024-10-31
Suplemento Nutricional;Levadura Nutricional en copos, sobre de 100g;Levadura Nutricional;Dulzura Natural;True;NN;2024-10-31
Suplemento Nutricional;Levadura Nutricional en polvo, 100 gr;Levadura Nutricional;Dulzura Natural;True;NN;2024-10-31
Té y hierbas;STASH Té verde moroccan mint 20 bolsitas;Té;Stash - Importa Cencosud;True;NN;2024-10-31
Té y hierbas;"STASH Té Negro descafeinado con especias de calabaza (decaf
pumpkin spice) 18BLS";Té;Stash - Importa Cencosud;True;NN;2024-10-31
Té y hierbas;STASH Granada/ frambuesas / matcha, 18 bolsitas, 36 gr;Infusión;Stash - Importa Cencosud;True;NN;2024-10-31
Té y hierbas;STASH Jasmine blossom, 20 bolsitas, 38 gr;Infusión;Stash - Importa Cencosud;True;NN;2024-10-31
Té y hierbas;"STASH Canela, manzana y vainilla (cozy cinnamon vainilla),
18BLS";Infusión;Stash - Importa Cencosud;True;NN;2024-10-31
Semillas y harinas de semillas;Maravilla pelada marca Mi Tierra, 150gr;Maravilla;NutrisaCorp;True;NN;2024-10-31
Semillas y harinas de semillas;Harina de Linaza marca Mi Tierra, 400gr;Linaza;NutrisaCorp;True;NN;2024-10-31
Semillas y harinas de semillas;Chía (semilla) marca Mi Tierra, 175gr;Chía;Mi Tierra - NutrisaCorp;True;NN;2024-10-31
Semillas y harinas de semillas;Sésamo natural marca Mi Tierra, 100gr;Sésamo;Mi Tierra - NutrisaCorp;True;NN;2024-10-31
Semillas y harinas de semillas;Semilla de zapallo Mi Tierra, 110gr;Semilla de zapallo;Mi Tierra - NutrisaCorp;True;NN;2024-10-31
Semillas y harinas de semillas;Semilla de Calabaza, 200gr;Calabaza;"Alto La Cruz - Agroindustrial
Las Tres Erres";True;NN;2024-10-31
Pastas untables;Hummus Picante (Spicy) marca Red Spoon, 260gr;Hummus;"Red Spoon - Importa
Elbelman";True;NN;2024-10-31
Pastas untables;Hummus con Tahini marca Red Spoon, 260gr;Hummus;"Red Spoon - Importa
Elbelman";True;NN;2024-10-31
Pastas untables;Hummus al Oliva mafrca Red Spoon, 260gr;Hummus;"Red Spoon - Importa
Elbelman";True;NN;2024-10-31
Productos congelados;Quínoa Mix de verduras (veggie), doypack 400gr;Verduras con quinoa;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Bocaditos de coliflor Veggie, bolsa doypack 350gr;Duquesas de coliflor;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Choclo grano, 200 gr, 500 gr, 1 kg, y 2 kg;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Arveja congelada, 200 gr, 500 gr, 1 kg, y 2 kg;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Habas, 500 gr, 1kg y 2 kg;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Porotos Granados, 500g y 2kg;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Mix del huerto, 500gr;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Primavera, 200 gr, 500 gr, 1 kg, y 2 kg;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Jardinera, 200 gr, 500 gr y 2 kg;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Mix Oriental, 350g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Zapallo cubo, 350g y 1kg;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;"Choclo trozo 1.3"", 350g y 200 gr de 1 pulgada";Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;"Choclo trozo 2"", 650g";Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Mix rusa, 500 gr, 1 kg y 2 kg;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Espárragos congelados 350g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Ajo, 150gr;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Base Arvejado, congelado 500g;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
Productos congelados;Porotos Verde corte frances, 150 gr, 350 gr, 1 kg y 2 kg;Hortalizas / verduras;Frutos del Maipo;True;NN;2024-10-31
